,Year,State,County,Deaths,Population,Mortality Rate
138,2007,CA,Alameda County,185.0,1455715.0,0.0001270853154635351
139,2007,CA,Butte County,58.0,217469.0,0.0002667046797474583
140,2007,CA,Contra Costa County,100.0,1009152.0,9.909309994926433e-05
141,2007,CA,El Dorado County,33.0,177694.0,0.0001857125170236474
142,2007,CA,Fresno County,90.0,895933.0,0.00010045394019418863
143,2007,CA,Humboldt County,39.0,132001.0,0.0002954523071794911
144,2007,CA,Imperial County,19.0,164596.0,0.00011543415392840653
145,2007,CA,Kern County,119.0,803281.0,0.00014814243085545408
146,2007,CA,Kings County,16.0,150420.0,0.00010636883393165802
147,2007,CA,Lake County,14.0,64077.0,0.0002184871326685082
148,2007,CA,Los Angeles County,781.0,9700359.0,8.051248412558752e-05
149,2007,CA,Marin County,40.0,246248.0,0.00016243786751567527
150,2007,CA,Mendocino County,18.0,87071.0,0.00020672784279496042
151,2007,CA,Merced County,16.0,248540.0,6.437595558059065e-05
152,2007,CA,Monterey County,15.0,402376.0,3.7278565321987395e-05
153,2007,CA,Napa County,10.0,132583.0,7.542445109855712e-05
154,2007,CA,Nevada County,11.0,97794.0,0.00011248133832341453
155,2007,CA,Orange County,299.0,2931629.0,0.00010199107731571765
156,2007,CA,Placer County,51.0,329023.0,0.00015500436139722756
157,2007,CA,Riverside County,228.0,2075183.0,0.00010986982834766862
158,2007,CA,Sacramento County,212.0,1381161.0,0.00015349405319148166
159,2007,CA,San Bernardino County,167.0,1992161.0,8.382856606469055e-05
160,2007,CA,San Diego County,370.0,2975742.0,0.00012433873635550393
161,2007,CA,San Francisco County,208.0,778673.0,0.00026712111502517747
