,Year,State,County,Deaths,Population,Mortality Rate
414,2015,PA,Luzerne County,101.0,318059.0,0.00031755114617099345
415,2015,PA,Lycoming County,15.0,115598.0,0.0001297600304503538
416,2015,PA,Mc Kean County,11.0,,
417,2015,PA,Mercer County,11.0,113624.0,9.681053298598887e-05
418,2015,PA,Monroe County,36.0,166481.0,0.00021624089235408245
419,2015,PA,Montgomery County,158.0,817180.0,0.000193347854817788
420,2015,PA,Northampton County,80.0,300090.0,0.0002665866906594688
421,2015,PA,Northumberland County,15.0,92878.0,0.00016150218566291264
422,2015,PA,Philadelphia County,580.0,1571065.0,0.00036917632306747336
423,2015,PA,Pike County,12.0,55322.0,0.00021691189761758432
424,2015,PA,Schuylkill County,25.0,144117.0,0.000173470166600748
425,2015,PA,Somerset County,19.0,75383.0,0.0002520462173169017
426,2015,PA,Susquehanna County,10.0,41775.0,0.00023937761819269897
427,2015,PA,Venango County,12.0,52954.0,0.00022661177625863958
428,2015,PA,Washington County,66.0,207718.0,0.0003177384723519387
429,2015,PA,Wayne County,14.0,51823.0,0.00027015031935627036
430,2015,PA,Westmoreland County,130.0,356923.0,0.00036422421642763283
431,2015,PA,Wyoming County,10.0,27812.0,0.00035955702574428305
432,2015,PA,York County,84.0,441741.0,0.00019015667551800715
